"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"89","TCFCP2L1_18555785_ChIP-Seq_MESCs_Mouse","6/1987",0.0534451445705834,0.279189671035472,0.000760701141158687,0.00425144172900398,-1.27572876329735,3.73673646513687,"CAST;SLC9A3R1;GRN;HSPB1;CAPN1;NDRG1"
"90","FOXA2_19822575_ChIP-Seq_HepG2_Human","9/2968",0.0165080337589354,0.145998591257987,2.55779461698219e-05,0.000343662661358633,-0.896783462645271,3.68031693610532,"RAB10;DSP;SLC9A3R1;ABLIM1;ANXA2;S100A16;PERP;CTNND1;DHCR24"
"91","NRF2_20460467_ChIP-Seq_MEFs_Mouse","4/1055",0.0575573472956713,0.281869626008708,0.00288143266558902,0.013852024924483,-1.26342797736893,3.60705337423558,"RAB10;CSTB;ANXA1;CTNND1"
"92","NFE2L2_20460467_ChIP-Seq_MEFs_Mouse","4/1055",0.0575573472956713,0.281869626008708,0.00288143266558902,0.013852024924483,-1.25763368017486,3.59051080938855,"RAB10;CSTB;ANXA1;CTNND1"
"93","LMO2_26923725_Chip-Seq_MACROPHAGESS_Mouse","2/473",0.141277253427298,0.450862971778635,0.0297231758413803,0.0648956005870137,-1.81706175716295,3.5560461566996,"RAB10;FAM129B"
"94","TFEB_21752829_ChIP-Seq_HELA_Human","3/808",0.102043704129401,0.450862971778635,0.0107187675616277,0.0330390247193702,-1.48694560836675,3.39373638433398,"CSTB;GRN;BHLHE40"
"95","TBP_23326641_ChIP-Seq_C3H10T1-2_Mouse","3/1057",0.182349570025419,0.533805445214076,0.0218087287051174,0.0579331755670505,-1.98995140838954,3.38655844754303,"CAST;GRN;CTNND1"
"96","PRDM14_21183938_ChIP-Seq_MESCs_Mouse","6/1944",0.0488731269275126,0.279189671035472,0.000678550747395071,0.00425144172900398,-1.11396187439703,3.36252464666698,"DSP;ANXA2;BHLHE40;CTNND1;HSPB1;FAM129B"
"97","WT1_20215353_ChIP-ChIP_NEPHRON_PROGENITOR_Mouse","5/1663",0.0781551930077975,0.368948839063837,0.002269021932179,0.0116565440437431,-1.30217201717875,3.31931300706125,"RAB10;SLC9A3R1;CAPN1;NDRG1;S100A11"
"98","PPAR_26484153_Chip-Seq_NCI-H1993_Human","4/1185",0.0809878471097394,0.378907427549138,0.0043554007193312,0.0167726268617215,-1.28483652174243,3.22938028461885,"ANXA1;BHLHE40;HSPB1;FAM129B"
"99","PPARG_20176806_ChIP-Seq_THIOMACROPHAGE_Mouse","3/837",0.110479835331276,0.450862971778635,0.0117821179682225,0.0361042679260152,-1.4598077209364,3.21584292430595,"SLC9A3R1;S100A16;CTNND1"
"100","IKZF1_21737484_ChIP-ChIP_HCT116_Human","1/155",0.195868929409023,0.554785508163936,0.084995781065069,0.157935422971972,-1.96882155566624,3.20978862570434,"RAB11A"
"101","KLF4_18358816_ChIP-ChIP_MESCs_Mouse","5/1700",0.0841796462828678,0.390355173913475,0.00249591680323689,0.012697673833943,-1.27846449837022,3.16394664779532,"RAB10;SLC9A3R1;CSTB;ANXA2;NDRG1"
"102","SMAD3_21741376_ChIP-Seq_HESCs_Human","4/1460",0.143870799711341,0.451707438461028,0.00900273313981609,0.028418266055805,-1.62085608589429,3.14257997557313,"SLC9A3R1;PERP;BHLHE40;CTNND1"
"103","E2F1_20622854_ChIP-Seq_HELA_Human","6/2000",0.0548788857188046,0.279189671035472,0.000787003526170585,0.00425144172900398,-1.08153871381494,3.13930303935517,"DSP;PGAM1;HSPB1;CAPN1;NDRG1;S100A11"
"104","TAL1_22897851_ChIP-Seq_JUKARTE6-1_Human","6/2000",0.0548788857188046,0.279189671035472,0.000787003526170585,0.00425144172900398,-1.06606869490497,3.09439935096878,"CAST;SPRR3;ABLIM1;SERPINB1;DHCR24;NDRG1"
"105","HOXD13_18407260_ChIP-ChIP_DEVELOPING-LIMBS_Mouse","1/196",0.241142021093387,0.628648851009626,0.106151422306544,0.164566110321387,-2.17030353031206,3.08697293939384,"PGAM1"
